timestamp,ambient (ground),tank (left),ambient (tank),tank (right),line (outer),line (inner)
1564279251.95,508,591,498,600,484,441
1564279252.95,508,592,498,600,482,440
1564279253.95,508,590,496,600,483,440
1564279254.95,508,593,498,604,483,440
1564279255.96,507,589,498,599,483,439
1564279256.96,508,590,499,604,483,440
1564279257.96,508,590,498,599,483,437
1564279258.96,508,588,499,601,483,440
1564279259.96,509,591,497,599,484,440
1564279260.97,508,594,497,598,483,440
1564279261.97,508,592,498,599,484,440
1564279262.97,511,591,497,601,484,439
1564279263.97,508,590,498,605,483,440
1564279264.97,507,590,498,599,484,439
1564279265.98,508,591,498,600,484,440
1564279266.98,507,592,497,598,484,440
1564279267.98,509,592,498,603,483,440
1564279268.98,508,591,497,599,484,440
1564279269.99,508,592,496,601,483,440
1564279270.99,510,591,497,601,484,439
1564279271.99,508,591,497,601,483,440
1564279272.99,508,594,497,599,485,439
1564279273.99,506,591,497,600,485,441
1564279275.0,507,592,497,599,483,440
1564279276.0,507,590,497,599,484,440
1564279277.0,507,593,497,598,484,440
1564279278.0,511,591,497,600,484,440
1564279279.0,506,591,497,603,483,441
1564279280.0,507,591,495,601,484,441
1564279281.01,507,593,495,603,484,440
1564279282.01,507,591,497,600,484,439
1564279283.01,507,586,497,601,484,440
1564279284.01,508,591,497,599,484,442
1564279285.01,508,591,497,599,484,441
1564279286.02,508,589,496,602,484,440
1564279287.02,507,589,496,598,484,440
1564279288.02,508,589,497,601,484,440
1564279289.02,507,591,496,598,484,441
1564279290.03,507,591,495,600,484,441
1564279291.03,507,589,495,600,484,439
1564279292.03,508,592,495,602,485,440
1564279293.03,507,591,495,599,484,440
1564279294.03,507,591,495,601,485,441
1564279295.04,507,594,494,600,485,441
1564279296.03,507,591,495,600,485,441
1564279297.04,508,594,495,601,485,441
1564279298.04,507,591,495,593,484,441
1564279299.04,508,589,495,602,484,441
1564279300.04,507,591,495,599,485,441
1564279301.05,507,591,495,600,485,439
1564279302.05,507,591,494,600,484,441
1564279303.05,507,588,495,601,484,441
1564279304.05,507,591,496,600,484,440
1564279305.05,506,591,495,601,485,440
1564279306.06,507,592,495,600,485,441
1564279307.06,507,591,495,600,485,440
1564279308.06,507,592,495,602,484,441
1564279309.06,507,590,496,599,484,440
1564279310.06,507,590,496,601,484,440
1564279311.07,507,589,495,605,484,441
1564279312.07,507,591,495,607,484,441
1564279313.07,507,591,496,600,485,441
1564279314.07,506,592,496,603,484,441
1564279315.08,507,592,497,600,485,440
1564279316.07,507,591,495,600,485,440
1564279317.08,505,590,496,600,484,440
1564279318.08,507,592,496,599,484,440
1564279319.08,507,594,496,600,484,440
1564279320.08,507,592,496,598,484,440
1564279321.08,507,589,496,602,484,441
1564279322.09,507,590,496,600,485,440
1564279323.09,508,591,496,601,484,441
1564279324.09,509,590,496,601,484,440
1564279325.09,507,591,496,603,485,441
1564279326.1,507,591,496,598,485,441
1564279327.1,507,591,496,600,485,440
1564279328.1,507,592,496,600,485,441
1564279329.1,507,591,496,598,485,442
1564279330.1,507,590,496,598,485,441
1564279331.11,507,591,497,599,485,441
1564279332.11,507,591,496,607,483,442
1564279333.11,507,591,497,600,485,441
1564279334.11,507,594,497,600,485,440
1564279335.11,507,589,497,599,485,442
1564279336.11,507,592,497,601,485,441
1564279337.12,507,589,497,600,484,441
1564279338.12,507,591,497,601,485,441
1564279339.12,507,592,496,604,484,440
1564279340.12,507,591,497,598,485,441
1564279341.12,507,595,497,606,484,441
1564279342.13,507,591,497,599,485,441
1564279343.13,507,591,497,597,485,441
1564279344.13,507,591,496,600,484,441
1564279345.13,506,591,497,602,485,441
1564279346.13,507,585,497,601,484,441
1564279347.14,507,586,496,603,483,441
1564279348.14,508,589,497,606,483,440
1564279349.14,507,591,496,600,483,441
1564279350.14,506,592,496,596,483,441
1564279351.15,507,590,496,599,482,440
1564279352.15,507,592,497,601,482,440
1564279353.15,510,591,496,599,482,441
1564279354.15,507,593,496,605,484,441
1564279355.15,507,591,496,600,482,441
1564279356.15,508,591,496,601,482,440
1564279357.16,508,593,496,603,483,441
1564279358.16,507,590,496,601,483,440
1564279359.16,508,589,497,600,483,441
1564279360.16,508,590,497,597,483,440
1564279361.16,507,591,497,600,483,440
1564279362.17,508,591,496,600,483,440
1564279363.17,508,592,497,599,483,440
1564279364.17,508,591,496,597,483,442
1564279365.17,508,591,496,604,482,440
1564279366.17,507,589,496,600,483,440
1564279367.18,508,588,496,600,483,440
1564279368.18,507,590,496,600,483,441
1564279369.18,508,591,496,601,483,440
1564279370.18,508,593,495,603,483,441
1564279371.19,507,590,496,599,483,440
1564279372.19,507,589,496,601,483,441
1564279373.19,507,589,495,597,483,441
1564279374.19,507,588,495,603,482,440
1564279375.19,508,591,495,599,485,440
1564279376.2,508,589,495,600,483,441
1564279377.19,508,593,495,599,483,440
1564279378.2,508,590,495,602,484,441
1564279379.2,507,590,495,603,482,440
1564279380.2,508,590,494,600,483,440
1564279381.2,508,591,495,600,483,440
1564279382.21,507,592,495,599,483,440
1564279383.21,507,589,494,598,484,440
1564279384.21,508,590,494,599,483,441
1564279385.21,507,594,493,602,484,441
1564279386.21,507,591,495,599,483,441
1564279387.22,507,591,495,600,483,441
1564279388.22,507,591,495,600,484,441
1564279389.22,508,591,494,600,484,437
1564279390.22,508,592,494,599,484,441
1564279391.22,507,591,494,600,484,441
1564279392.23,507,591,494,599,484,438
1564279393.23,508,591,494,599,484,441
1564279394.23,507,590,494,597,485,440
1564279395.23,507,590,493,594,484,440
1564279396.24,507,589,494,603,485,440
1564279397.23,507,590,494,599,484,440
1564279398.24,508,590,494,601,485,441
1564279399.24,507,591,494,600,484,441
1564279400.24,507,591,494,602,485,441
1564279401.24,507,594,494,600,485,442
1564279402.24,508,590,495,599,485,441
1564279403.25,507,592,494,599,485,442
1564279404.25,508,591,494,599,485,441
1564279405.25,507,591,494,600,485,442
1564279406.25,508,591,495,600,484,441
1564279407.26,507,596,495,601,484,442
1564279408.26,512,591,496,605,485,440
1564279409.26,507,591,495,600,484,442
1564279410.26,507,592,495,601,485,442
1564279411.26,507,591,496,599,485,442
1564279412.27,507,592,496,599,485,439
1564279413.27,507,591,496,599,485,442
1564279414.27,506,591,496,602,485,442
1564279415.27,507,592,496,599,485,442
1564279416.27,507,592,496,603,484,441
1564279417.27,507,591,496,598,485,442
1564279418.28,507,591,497,601,485,443
1564279419.28,507,591,495,603,485,442
1564279420.28,507,591,494,601,483,441
1564279421.28,507,594,495,600,484,442
1564279422.28,507,591,495,599,485,442
1564279423.29,508,593,494,600,486,442
1564279424.29,507,590,494,599,483,443
1564279425.29,507,594,494,602,486,443
1564279426.29,507,590,495,599,486,443
1564279427.3,507,592,495,602,486,443
1564279428.3,507,592,494,600,486,443
1564279429.3,508,591,494,600,486,442
1564279430.3,507,591,494,602,485,442
1564279431.3,507,590,493,600,486,444
1564279432.31,507,588,494,600,486,443
1564279433.31,507,590,492,600,486,443
1564279434.31,508,592,490,600,486,443
1564279435.31,507,591,493,603,486,442
1564279436.31,504,592,493,601,485,441
1564279437.31,507,591,492,600,485,443
1564279438.32,506,591,490,603,486,443
1564279439.32,506,591,492,603,485,442
1564279440.32,507,591,492,601,486,442
1564279441.32,506,592,492,601,486,443
1564279442.32,506,596,492,599,485,442
1564279443.33,506,592,492,594,485,442
1564279444.33,506,591,492,599,485,442
1564279445.33,507,594,491,606,485,442
1564279446.33,506,592,492,600,485,442
1564279447.33,507,591,492,602,485,441
1564279448.34,506,591,492,601,485,442
1564279449.34,507,592,491,603,485,441
1564279450.34,506,591,492,596,485,441
1564279451.34,506,591,492,600,486,442
1564279452.35,506,590,492,600,486,442
1564279453.35,506,591,491,600,485,442
1564279454.35,507,595,491,602,485,442
1564279455.35,506,590,491,604,485,442
1564279456.35,505,592,492,605,485,442
1564279457.36,506,590,491,600,485,442
1564279458.35,506,591,492,602,485,443
1564279459.36,506,591,492,599,486,442
1564279460.36,502,591,491,600,483,442
1564279461.36,506,591,492,604,488,442
1564279462.36,506,591,492,600,486,443
1564279463.37,505,591,492,601,487,442
1564279464.37,506,590,492,600,486,442
1564279465.37,505,594,491,600,486,442
1564279466.37,507,590,492,600,487,442
1564279467.37,506,591,492,598,486,441
1564279468.38,506,592,492,611,486,442
1564279469.38,507,592,494,601,486,440
1564279470.38,506,591,492,600,486,442
1564279471.38,506,590,492,600,485,441
1564279472.38,507,592,492,600,486,442
1564279473.39,506,590,492,600,485,442
1564279474.39,506,592,492,601,485,441
1564279475.39,506,590,492,599,486,441
1564279476.39,506,592,492,601,487,441
1564279477.4,507,590,493,598,485,441
1564279478.39,506,593,493,604,485,442
1564279479.4,506,592,493,600,485,440
1564279480.4,506,592,493,600,485,442
1564279481.4,505,593,493,600,485,442
1564279482.4,506,591,492,601,486,441
1564279483.4,508,591,495,599,486,441
1564279484.41,503,590,493,599,486,442
1564279485.41,507,588,493,602,487,442
1564279486.41,506,588,492,599,486,442
1564279487.41,506,593,493,601,485,441
1564279488.42,506,591,493,599,486,442
1564279489.42,506,593,493,600,486,442
1564279490.42,506,591,495,599,486,441
1564279491.42,506,591,494,603,485,442
1564279492.42,506,592,493,599,486,443
1564279493.43,506,592,493,600,486,441
1564279494.43,506,592,493,602,485,442
1564279495.43,506,591,493,600,486,442
1564279496.43,506,592,493,600,485,442
1564279497.43,507,591,493,603,486,442
1564279498.43,506,591,493,604,485,442
1564279499.44,509,592,493,598,486,441
1564279500.44,509,593,492,602,486,442
1564279501.44,507,591,493,600,486,442
1564279502.44,507,591,493,601,486,442
1564279503.44,506,591,493,600,485,441
1564279504.45,506,591,493,600,485,443
1564279505.45,506,592,493,598,487,442
1564279506.45,506,592,492,600,486,442
1564279507.45,506,590,493,607,486,442
1564279508.45,506,593,492,600,486,443
1564279509.46,506,592,492,605,485,442
1564279510.46,506,591,492,600,486,442
1564279511.46,507,592,492,601,486,444
1564279512.46,507,591,492,600,486,442
1564279513.47,506,591,492,601,486,443
1564279514.47,506,589,492,601,486,442
1564279515.47,506,591,492,600,486,443
1564279516.47,506,591,491,605,486,443
1564279517.47,506,591,491,600,486,442
1564279518.47,506,591,491,605,487,443
1564279519.48,506,591,492,601,486,442
1564279520.48,505,589,492,602,486,443
1564279521.48,506,592,490,601,486,443
1564279522.48,506,590,493,605,486,443
1564279523.48,506,590,493,601,487,443
1564279524.49,505,590,499,604,487,442
1564279525.49,504,591,493,603,487,442
1564279526.49,506,590,493,599,487,443
1564279527.49,506,594,492,600,487,444
1564279528.49,505,590,492,600,487,444
1564279529.5,506,591,492,602,486,443
1564279530.5,505,591,492,600,487,442
1564279531.5,505,591,492,605,486,443
1564279532.5,505,591,493,600,487,442
1564279533.5,505,591,492,601,488,446
1564279534.51,505,592,491,603,486,442
1564279535.51,505,590,492,600,487,443
1564279536.51,505,589,492,601,487,443
1564279537.51,505,591,492,599,487,443
1564279538.52,505,592,491,602,486,443
1564279539.51,505,591,491,600,487,442
1564279540.52,505,591,490,601,487,444
1564279541.52,506,591,491,600,488,443
1564279542.52,509,591,492,600,487,443
1564279543.52,505,591,491,600,487,443
1564279544.53,506,590,491,600,487,443
1564279545.53,505,592,491,601,487,443
1564279546.53,506,590,491,598,487,443
1564279547.53,506,589,491,603,487,443
1564279548.53,506,590,491,600,487,443
1564279549.54,505,591,491,599,487,442
1564279550.54,505,592,491,600,487,443
1564279551.54,505,590,491,601,487,443
1564279552.54,505,590,490,601,487,443
1564279553.54,506,591,491,602,487,443
1564279554.55,506,594,490,602,487,443
1564279555.55,507,590,491,599,487,443
1564279556.55,506,592,492,602,487,442
1564279557.55,506,590,492,599,486,441
1564279558.55,505,592,491,599,487,443
1564279559.55,506,591,491,599,487,443
1564279560.56,506,590,491,602,487,442
1564279561.56,506,587,492,601,487,443
1564279562.56,506,590,491,600,487,442
1564279563.56,505,591,491,601,487,443
1564279564.56,506,590,491,600,487,443
1564279565.57,506,589,492,601,487,444
1564279566.57,505,590,492,597,487,443
1564279567.57,505,594,492,603,488,444
1564279568.57,506,591,492,600,488,443
1564279569.58,506,591,493,600,487,444
1564279570.58,505,590,492,601,487,444
1564279571.58,505,591,492,603,487,443
1564279572.58,504,593,492,601,487,443
1564279573.58,505,590,492,600,487,443
1564279574.59,505,591,494,601,487,443
1564279575.59,506,591,493,595,487,442
1564279576.59,505,590,494,601,487,442
1564279577.59,505,590,493,599,487,444
1564279578.59,505,592,493,601,489,443
1564279579.59,505,590,493,600,487,443
1564279580.6,506,594,493,601,488,443
1564279581.6,505,589,492,600,487,443
1564279582.6,505,592,493,602,487,443
1564279583.6,505,592,492,603,487,443
1564279584.6,506,590,493,602,487,443
1564279585.61,506,589,493,600,487,444
1564279586.61,506,590,493,599,487,443
1564279587.61,506,591,493,602,488,444
1564279588.61,506,591,493,599,487,444
1564279589.61,506,592,493,601,488,443
1564279590.62,506,591,493,599,487,444
1564279591.62,506,591,494,598,487,442
1564279592.62,506,591,494,600,487,444
1564279593.62,506,591,494,599,488,444
1564279594.63,510,589,494,600,487,444
1564279595.63,506,590,494,600,487,443
1564279596.63,506,595,493,602,488,443
1564279597.63,506,591,493,599,487,444
1564279598.63,505,592,494,604,487,444
1564279599.63,506,592,493,599,487,444
1564279600.63,506,591,492,603,487,445
1564279601.64,506,587,493,600,488,444
1564279602.64,508,593,492,598,487,444
1564279603.64,506,590,493,602,487,441
1564279604.64,506,590,493,600,488,444
1564279605.65,505,593,492,600,488,445
1564279606.65,506,590,493,598,488,443
1564279607.65,506,591,491,602,488,443
1564279608.65,506,592,492,599,488,444
1564279609.65,506,593,492,602,488,443
1564279610.66,506,590,493,599,488,444
1564279611.66,504,591,492,602,488,442
1564279612.66,506,597,489,603,488,444
1564279613.66,506,592,492,601,487,444
1564279614.66,505,591,492,601,487,444
1564279615.67,506,590,492,594,488,443
1564279616.67,507,592,491,602,486,444
1564279617.67,506,589,491,600,488,444
1564279618.67,505,592,492,602,488,445
1564279619.67,506,591,492,599,488,444
1564279620.67,506,590,490,603,488,443
1564279621.68,506,592,492,602,488,444
1564279622.68,506,589,492,600,488,444
1564279623.68,505,591,492,598,488,446
1564279624.68,506,590,492,600,487,447
1564279625.68,505,591,492,601,487,444
1564279626.69,506,589,491,599,487,444
1564279627.69,508,594,490,601,489,444
1564279628.69,505,591,491,599,488,444
1564279629.69,506,595,490,602,487,443
1564279630.7,505,591,490,599,488,444
1564279631.7,506,591,491,602,488,444
1564279632.7,506,591,491,601,488,445
1564279633.7,506,591,491,604,488,444
1564279634.7,505,591,491,600,488,443
1564279635.71,505,590,491,599,487,445
1564279636.7,505,592,491,599,487,443
1564279637.71,506,591,491,600,488,444
1564279638.71,505,592,493,598,488,443
1564279639.71,505,591,491,599,487,443
1564279640.71,505,587,491,601,487,443
1564279641.72,506,592,491,601,487,443
1564279642.72,506,591,490,594,487,443
1564279643.72,506,590,491,602,487,443
1564279644.72,506,589,491,599,487,444
1564279645.72,506,590,491,599,488,444
1564279646.73,505,589,491,598,487,443
1564279647.73,506,590,491,604,487,444
1564279648.73,505,590,492,599,487,444
1564279649.73,506,590,492,602,487,444
1564279650.73,506,590,492,603,488,443
1564279651.74,506,592,491,599,487,444
1564279652.74,506,591,491,605,487,443
1564279653.74,506,591,491,603,487,443
1564279654.74,505,590,491,604,487,443
1564279655.74,506,589,491,599,487,444
1564279656.75,506,591,490,604,487,444
1564279657.75,506,590,490,598,488,444
1564279658.75,506,590,491,600,488,444
1564279659.75,507,590,491,600,488,444
1564279660.75,506,590,492,601,488,443
1564279661.75,506,590,491,603,487,444
1564279662.76,506,591,491,601,488,444
1564279663.76,506,590,491,601,488,444
1564279664.76,503,589,491,599,488,443
1564279665.76,506,590,491,605,487,444
1564279666.77,505,585,491,599,488,444
1564279667.77,506,589,491,602,487,444
1564279668.77,506,592,491,600,487,444
1564279669.77,506,592,491,602,488,443
1564279670.77,506,591,491,602,487,446
1564279671.78,502,589,491,602,488,443
1564279672.78,506,592,491,602,488,444
1564279673.78,506,589,491,600,487,444
1564279674.78,506,590,491,601,488,443
1564279675.78,506,590,492,599,488,444
1564279676.79,505,590,492,602,488,444
1564279677.79,505,590,492,599,488,444
1564279678.79,506,592,491,601,487,444
1564279679.79,506,589,492,600,488,443
1564279680.79,507,591,490,603,488,443
1564279681.79,506,588,492,600,488,443
1564279682.8,506,585,491,600,488,443
1564279683.8,505,590,491,601,489,444
1564279684.8,506,590,492,599,488,444
1564279685.8,506,592,491,602,488,444
1564279686.8,506,590,492,598,488,444
1564279687.81,506,592,492,603,487,444
1564279688.81,507,591,492,599,488,442
1564279689.81,506,590,492,601,488,442
1564279690.81,506,590,492,600,493,444
1564279691.82,506,591,492,603,488,443
1564279692.82,506,591,492,600,488,444
1564279693.82,506,592,492,600,488,443
1564279694.82,505,591,492,600,488,443
1564279695.82,506,590,492,599,488,445
1564279696.83,506,594,492,601,489,444
1564279697.82,506,590,491,599,488,444
1564279698.83,506,591,491,608,486,444
1564279699.83,506,590,491,599,488,443
1564279700.83,506,592,491,601,488,445
1564279701.83,506,589,491,601,488,442
1564279702.84,505,591,491,601,489,445
1564279703.84,506,590,491,600,488,444
1564279704.84,505,590,491,599,489,444
1564279705.84,505,592,492,599,489,444
